GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);HENGST FILTER;FEBI BILSTEIN;MEYLE;SWAG;VAICO;TRUCKTEC AUTOMOTIVE;ORIGINAL Sch?ferbarthold;TCMATIC;AIC;ZF
4921;Teilesatz, Automatikgetriebe-?lwechsel;16050141350305;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;16050141351212;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;16051001350102;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;16051001350114SK;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;160574773SET;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;1605V105582;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;160733;6;0,0205;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;161888200A;4;0,0136;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;1635056080;3;0,0102;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;1660188324;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;167608;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;167609;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;1683770395;2;0,0068;1;1;1;1;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;1687328;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;1693710480;2;0,0068;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;1693713580;2;0,0068;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;1693770995;9;0,0307;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;1693771395;11;0,0375;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;170006686;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171195;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171347;1;0,0034;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171357;2;0,0068;0;0;1;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;171616;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171618;14;0,0478;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;171748;211;0,7198;1;1;1;1;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171748FE;2;0,0068;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171750;121;0,4128;0;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;171752;39;0,133;1;1;1;1;1;1;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171754;32;0,1092;1;1;1;1;1;1;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171762;370;1,2622;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;171762FE;4;0,0136;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171762FEBI;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171767;37;0,1262;1;1;1;1;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171769;23;0,0785;0;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;171772;143;0,4878;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;171774;11;0,0375;1;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171776;20;0,0682;1;1;1;1;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171783;115;0,3923;1;1;1;1;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171783FE;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171785;176;0,6004;0;1;1;1;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171785FE;5;0,0171;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171785FEBI;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;171871;4;0,0136;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;173136;1;0,0034;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;173141;1;0,0034;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;175369;2;0,0068;0;0;0;0;1;0;1;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;175863;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176376;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176814;4;0,0136;0;1;1;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176856;18;0,0614;0;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176857;73;0,249;0;1;1;1;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;176859;8;0,0273;1;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176860;3;0,0102;1;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176873;5;0,0171;0;1;1;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176874;3;0,0102;1;1;1;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176875;10;0,0341;0;1;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176876;2;0,0068;0;1;1;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;176877;108;0,3684;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;176878;32;0,1092;0;1;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;176879;2;0,0068;0;1;1;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176880;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176884;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176885;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176891;1;0,0034;0;1;1;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176892;29;0,0989;0;1;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;176893;1;0,0034;0;1;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176894;4;0,0136;0;1;1;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;176896;5;0,0171;0;1;1;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;176897;5;0,0171;0;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;176899;3;0,0102;0;1;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;178421;3;0,0102;0;0;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;179355;6;0,0205;0;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;180502;1;0,0034;0;0;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;180578;1;0,0034;0;0;1;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;180604;2;0,0068;0;0;1;0;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;180607;2;0,0068;0;0;1;0;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;18141350100SK;3;0,0102;0;0;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;18141350200;7;0,0239;0;1;1;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;18141350200SK;4;0,0136;0;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;181722;9;0,0307;0;0;1;0;1;0;1;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;182241;1;0,0034;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;183413;4;0,0136;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;1846140;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;185354;1;0,0034;0;0;0;0;1;0;1;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;188195;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;188302;2;0,0068;0;0;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;188324;88;0,3002;1;1;1;0;1;0;1;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;188324FE;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;188328;32;0,1092;0;1;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;188362;56;0,191;0;1;1;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;188364;106;0,3616;0;1;1;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;188456;9;0,0307;0;1;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;188456FE;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;193589;3;0,0102;0;1;0;0;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;194026;1;0,0034;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;194029;7;0,0239;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;1940773;3;0,0102;0;0;1;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;194226;7;0,0239;0;0;1;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;197723;2;0,0068;0;0;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;199635;1;0,0034;0;0;1;0;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200298368;6;0,0205;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200298369;4;0,0136;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200397666;5;0,0171;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200401088;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200401214;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200401219;3;0,0102;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200401231;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200401268;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200401288;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200401310;4;0,0136;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200437503;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200441908;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200441979;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200442006;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200463369;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200463378;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200479782;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200630367;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200640267;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200640320;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200640323;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200666479;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200727033;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200727034;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200733473;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200735093;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200735109;4;0,0136;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200735124;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200742755;3;0,0102;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200766892;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200766934;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200774724;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200794630;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200834250;7;0,0239;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200834312;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200834902;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200834905;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200888166;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200888185;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;200888197;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;20870;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;20871;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;20872;3;0,0102;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;21378;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;21392318;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;21392331;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2141350100;34;0,116;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2141350100SK;9;0,0307;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;214280;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;214573;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;21738;3;0,0102;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2179795;3;0,0102;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;21829;4;0,0136;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;21955035;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2202710180;5;0,0171;0;0;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;220271018005;1;0,0034;0;0;0;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2202710380;2;0,0068;0;0;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;220940;2;0,0068;0;0;1;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2212770000;1;0,0034;0;1;1;1;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2212770095;1;0,0034;0;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2212770100;31;0,1058;0;1;1;1;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2212770195;4;0,0136;0;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2212770200;19;0,0648;0;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2222772000;13;0,0443;0;1;1;1;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2222772800;21;0,0716;0;1;1;1;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;222277280090;2;0,0068;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;224210;2;0,0068;0;1;0;1;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;226333;2;0,0068;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;226709;1;0,0034;0;0;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;229362;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2318293;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2333903;1;0,0034;1;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2333907;1;0,0034;1;0;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2355599;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;23616;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;23921;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24007855263;13;0,0443;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24101423380;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24110403404;3;0,0102;1;0;1;0;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24111219127;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24115A13115;1383;4,7179;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24115A13115?;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24115A13116;679;2,3163;1;0;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24115A13224;1;0,0034;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117518739;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117518741;3;0,0102;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117522923;1;0,0034;1;1;1;1;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117524707;2;0,0068;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117533700;1;0,0034;0;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117536387;3;0,0102;1;1;1;1;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117543550;3;0,0102;0;1;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117552322;1;0,0034;0;0;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117557069;4;0,0136;0;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117557070;3;0,0102;0;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117571202;3;0,0102;0;0;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117571217;9;0,0307;1;1;1;1;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117571227;3;0,0102;1;1;1;1;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117572618;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117593565;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117604960;4;0,0136;1;0;1;0;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117613253;7;0,0239;1;0;1;0;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24117624192;15;0,0512;1;0;1;0;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24118612901;128;0,4367;1;1;1;1;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24118632188;1;0,0034;0;0;0;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24118632189;77;0,2627;0;0;1;0;1;1;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24118743438;93;0,3173;0;0;0;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24118743462;224;0,7641;0;0;0;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24147588896;1;0,0034;0;0;1;0;0;1;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152285600;17;0,058;0;0;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333824;8;0,0273;0;0;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333825;18;0,0614;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333858;1;0,0034;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333899;39;0,133;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333903;438;1,4942;1;1;1;1;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333907;451;1,5385;1;1;1;1;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333911;9;0,0307;0;0;1;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333915;38;0,1296;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152333919;1;0,0034;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;24152361176;4;0,0136;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;242250;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2426698;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24341422513;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24341422673;2;0,0068;0;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24341423376;1;0,0034;0;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24347551087;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24347566358;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;24347588725;3;0,0102;1;0;1;0;1;1;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2463710780;1;0,0034;0;0;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2463771400;2;0,0068;0;0;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2463772300;1;0,0034;0;1;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2463772400;16;0,0546;0;1;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;2473701605;1;0,0034;0;1;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2473701705;3;0,0102;0;1;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2513A040;2;0,0068;1;1;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;252253BEK;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2537407;15;0,0512;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2537413;7;0,0239;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;261625;4;0,0136;0;0;0;0;0;0;0;0;0;0
